level_0,level_1,level_2,L3_data
3,20,23,2.0265071725415565e-05
3,20,24,2.0156733460825757e-05
3,21,0,1.4802377212977025e-05
3,21,1,1.776500576447405e-05
3,21,2,2.220314068636999e-05
3,21,3,2.531397815481105e-05
3,21,4,2.4652685696425157e-05
3,21,5,2.015992943697738e-05
3,21,6,1.4282948144750792e-05
3,21,7,9.859199759236255e-06
3,21,8,8.32350893199285e-06
3,21,9,9.089175470292766e-06
3,21,10,1.0654479659171982e-05
3,21,11,1.1630543282208875e-05
3,21,12,1.1510589282498449e-05
3,21,13,1.0430450562619254e-05
3,21,14,9.216444590845799e-06
3,21,15,8.893853744722934e-06
3,21,16,1.0317062134451795e-05
3,21,17,1.3201682615640085e-05
3,21,18,1.6257839404403126e-05
3,21,19,1.786752844110468e-05
3,21,20,1.7763992841151523e-05
3,21,21,1.7433235054691423e-05
3,21,22,1.9329849248273522e-05
3,21,23,2.444877198902168e-05
3,21,24,3.137462485852449e-05
3,22,0,9.293430344145494e-06
3,22,1,1.2032329946743664e-05
3,22,2,1.0291191315198122e-05
3,22,3,5.364399025485871e-06
3,22,4,6.441109192520658e-07
3,22,5,-9.656822091493616e-07
3,22,6,9.62159582618694e-07
3,22,7,4.138189377590817e-06
3,22,8,6.100843650557035e-06
3,22,9,6.271676825840083e-06
3,22,10,6.292492343905337e-06
3,22,11,7.588362560125496e-06
3,22,12,9.61635498990413e-06
3,22,13,9.91903781705726e-06
3,22,14,6.869382637252585e-06
3,22,15,1.3337615928922868e-06
3,22,16,-3.560380062296912e-06
3,22,17,-5.3646791430279545e-06
3,22,18,-4.086663164232251e-06
3,22,19,-2.166503799193239e-06
3,22,20,-1.7613784021730488e-06
3,22,21,-3.157530245057519e-06
3,22,22,-4.538418961975984e-06
3,22,23,-4.168133372642711e-06
3,22,24,-1.5556191208484372e-06
3,23,0,8.562968876986856e-06
3,23,1,1.1667894052209421e-05
3,23,2,1.23054467897631e-05
3,23,3,1.0433674821886835e-05
3,23,4,7.749489716702289e-06
3,23,5,5.927240048665642e-06
3,23,6,5.484856256640765e-06
3,23,7,5.712429165246228e-06
3,23,8,6.278364743451895e-06
3,23,9,7.677355054020542e-06
3,23,10,1.0598715670421924e-05
3,23,11,1.4080655285548472e-05
3,23,12,1.5699362078283168e-05
3,23,13,1.3231485150755868e-05
3,23,14,7.286478687439011e-06
3,23,15,1.1133069655170138e-06
3,23,16,-1.6017750841299021e-06
3,23,17,-1.3240951050099498e-07
3,23,18,2.9834965977677652e-06
3,23,19,3.920029176703914e-06
3,23,20,1.1454021721291142e-06
3,23,21,-3.840946853164357e-06
3,23,22,-7.823800355222355e-06
3,23,23,-9.00297371664564e-06
3,23,24,-7.763558484888598e-06
3,24,0,1.0256776890560462e-05
3,24,1,8.575254995444382e-06
3,24,2,6.171390287164853e-06
3,24,3,4.956228645906104e-06
3,24,4,6.82563920431228e-06
3,24,5,1.1439014189285167e-05
3,24,6,1.6449497974853527e-05
3,24,7,1.892604165021513e-05
3,24,8,1.8291410600653682e-05
3,24,9,1.647003902522607e-05
3,24,10,1.6463303425226064e-05
3,24,11,1.897221996269716e-05
3,24,12,2.1997573109817104e-05
3,24,13,2.2266443043355766e-05
3,24,14,1.8919359671442138e-05
3,24,15,1.4042671462170396e-05
3,24,16,1.1330625000254941e-05
3,24,17,1.2222960362321459e-05
3,24,18,1.5212289113110935e-05
3,24,19,1.6876205284432545e-05
3,24,20,1.560206457494924e-05
3,24,21,1.2272104508762969e-05
3,24,22,9.679862084140426e-06
3,24,23,9.280677726857896e-06
3,24,24,1.0766729331088763e-05
3,25,0,3.0628448307019514e-06
3,25,1,-6.219534806923698e-08
3,25,2,-9.438649498282426e-07
3,25,3,8.916028747621366e-07
3,25,4,4.665684494145364e-06
3,25,5,8.69272677903734e-06
3,25,6,1.1018660741317564e-05
3,25,7,1.0265259142287015e-05
3,25,8,6.537948372627195e-06
3,25,9,1.4909407796755488e-06
3,25,10,-2.5907922174626806e-06
3,25,11,-4.340039920434995e-06
3,25,12,-4.046861233424464e-06
3,25,13,-3.0817472917215105e-06
3,25,14,-2.4283980238267245e-06
3,25,15,-1.8736165719178976e-06
3,25,16,-4.491705894818006e-07
3,25,17,2.236603725237959e-06
3,25,18,5.399879080627717e-06
3,25,19,7.5643759771722725e-06
3,25,20,7.865191316928273e-06
3,25,21,6.6532968156087315e-06
3,25,22,5.075886728603011e-06
3,25,23,4.0109407246238185e-06
3,25,24,3.595162144156174e-06
3,26,0,2.5735333288628375e-05
3,26,1,3.6936786299261135e-05
3,26,2,3.563375850837619e-05
3,26,3,1.9295232631608717e-05
3,26,4,-6.33384696183653e-07
3,26,5,-9.217568065560395e-06
3,26,6,-3.4190519736470885e-07
3,26,7,1.7947257294826364e-05
3,26,8,3.245449889180654e-05
3,26,9,3.563845392686695e-05
3,26,10,3.1025674570882946e-05
3,26,11,2.6195275480232588e-05
3,26,12,2.5159035320325617e-05
3,26,13,2.450287965847588e-05
3,26,14,1.9938134440533028e-05
3,26,15,1.1651142804200998e-05
3,26,16,6.513803160761392e-06
3,26,17,1.0814759749705883e-05
3,26,18,2.442838449924297e-05
3,26,19,3.822692228030938e-05
3,26,20,4.204960807191089e-05
3,26,21,3.1825458560001136e-05
3,26,22,1.4693606129024557e-05
3,26,23,2.4527824826185994e-06
3,26,24,3.4135238797061556e-06
3,27,0,2.4229471597063583e-05
3,27,1,3.0359177367738262e-05
3,27,2,2.9631008909169133e-05
3,27,3,2.1038643258366987e-05
3,27,4,1.0542045973948164e-05
3,27,5,5.575286211730883e-06
3,27,6,9.126932321118254e-06
3,27,7,1.74927228568125e-05
3,27,8,2.4988546827781896e-05
3,27,9,2.872601566408292e-05
3,27,10,3.0364113560517366e-05
3,27,11,3.199362981243054e-05
3,27,12,3.30506514860972e-05
3,27,13,3.010658859901006e-05
3,27,14,2.17073301925056e-05
3,27,15,1.0781785162938874e-05
3,27,16,3.891001829278253e-06
3,27,17,5.332791277780926e-06
3,27,18,1.3660356555034902e-05
3,27,19,2.1744327139381557e-05
3,27,20,2.2959853191178936e-05
3,27,21,1.569224489027556e-05
3,27,22,5.170281104363966e-06
3,27,23,-1.451942944332055e-06
3,27,24,8.791498007911898e-08
3,28,0,1.3282755171560792e-05
3,28,1,1.8718263595738383e-05
3,28,2,1.8341955071154507e-05
3,28,3,1.3966520858695053e-05
3,28,4,1.0137353933973053e-05
3,28,5,1.0041418562647655e-05
3,28,6,1.3313628169951075e-05
3,28,7,1.6530841239617e-05
3,28,8,1.7038736024459278e-05
3,28,9,1.5024856529235632e-05
3,28,10,1.3307694988075595e-05
3,28,11,1.3906482646529063e-05
3,28,12,1.6354553527749664e-05
3,28,13,1.7956897845317054e-05
3,28,14,1.7063262974270536e-05
3,28,15,1.4251349565259449e-05
3,28,16,1.2018641574482667e-05
3,28,17,1.1827850599053212e-05
3,28,18,1.3193731371416253e-05
3,28,19,1.3792943845566834e-05
3,28,20,1.2046203986399925e-05
3,28,21,7.786236899432525e-06
3,28,22,2.730637101005883e-06
3,28,23,-1.224159561140866e-06
3,28,24,-2.2528606857320047e-06
4,0,0,-1.6496116469398903e-05
4,0,1,-1.3232080982493973e-05
4,0,2,-1.1897217611113426e-05
4,0,3,-1.43118174489008e-05
4,0,4,-1.9169658423528677e-05
4,0,5,-2.2650899174588596e-05
4,0,6,-2.2025433241012235e-05
4,0,7,-1.7812264333343505e-05
4,0,8,-1.3689721128096684e-05
4,0,9,-1.283531099205761e-05
4,0,10,-1.5509127534521206e-05
4,0,11,-1.8687215083200093e-05
4,0,12,-1.9511221745703908e-05
4,0,13,-1.755130306368494e-05
4,0,14,-1.5227272401770457e-05
4,0,15,-1.4601286026093211e-05
4,0,16,-1.56645065509292e-05
4,0,17,-1.6281967888856365e-05
4,0,18,-1.5446675218079475e-05
4,0,19,-1.4391464534776966e-05
4,0,20,-1.5871956021537425e-05
4,0,21,-2.032752805987682e-05
4,0,22,-2.4976095128873e-05
4,0,23,-2.5178272647573997e-05
4,0,24,-1.9122517646085018e-05
4,1,0,-6.365410001402932e-06
4,1,1,-3.1200733241348504e-06
4,1,2,-5.048236618775388e-07
4,1,3,-8.492424776284791e-07
4,1,4,-4.079800853642509e-06
4,1,5,-7.713591654779527e-06
4,1,6,-9.356690000586208e-06
4,1,7,-8.458644442068573e-06
4,1,8,-6.785216095669309e-06
4,1,9,-6.176535896981043e-06
4,1,10,-6.9858026219149855e-06
4,1,11,-7.630372430873543e-06
4,1,12,-6.823956127068221e-06
4,1,13,-4.85633736400789e-06
4,1,14,-3.732365636706254e-06
4,1,15,-4.705283668215532e-06
4,1,16,-7.179164037960988e-06
4,1,17,-8.889435497806168e-06
4,1,18,-8.688827341245737e-06
4,1,19,-7.536718736751739e-06
4,1,20,-7.979262732771534e-06
4,1,21,-1.0974749210366852e-05
4,1,22,-1.490235980264447e-05
4,1,23,-1.631051478397282e-05
4,1,24,-1.3537332956466518e-05
4,2,0,-7.2635068448777115e-06
4,2,1,-5.870693156513751e-06
4,2,2,-6.1832920859692434e-06
4,2,3,-8.977892643421938e-06
4,2,4,-1.283424922018962e-05
4,2,5,-1.4862083643090749e-05
4,2,6,-1.3934858193798358e-05
4,2,7,-1.1800868269257696e-05
4,2,8,-1.2036645443322254e-05
4,2,9,-1.616342139465742e-05
4,2,10,-2.2328686648611255e-05
4,2,11,-2.6414783956839185e-05
4,2,12,-2.628300370189316e-05
4,2,13,-2.3181364230821675e-05
4,2,14,-2.0648173546923678e-05
4,2,15,-2.036962408891385e-05
4,2,16,-2.128549965881624e-05
4,2,17,-2.0980992709971327e-05
4,2,18,-1.963785258505471e-05
4,2,19,-1.9912198629579176e-05
4,2,20,-2.454574109577196e-05
4,2,21,-3.190899958782992e-05
4,2,22,-3.67041576026712e-05
4,2,23,-3.346254130879542e-05
4,2,24,-2.2144166946115288e-05
4,3,0,-1.5453220240878184e-05
4,3,1,-1.4220326939403668e-05
4,3,2,-1.3246714992412066e-05
4,3,3,-1.3251682749002109e-05
4,3,4,-1.3948779319753925e-05
4,3,5,-1.4062094795105737e-05
4,3,6,-1.2978834575634895e-05
4,3,7,-1.154387655594858e-05
4,3,8,-1.1890279862578734e-05
4,3,9,-1.5223567921534107e-05
4,3,10,-2.0650060262466218e-05
4,3,11,-2.5238728296736024e-05
4,3,12,-2.661505577075992e-05
4,3,13,-2.4588860564107055e-05
4,3,14,-2.1461097448464835e-05
4,3,15,-1.958244034983544e-05
4,3,16,-1.973056920314637e-05
4,3,17,-2.052154254641324e-05
4,3,18,-2.0512427943506088e-05
4,3,19,-1.9320124890487964e-05
4,3,20,-1.8002547312908124e-05
4,3,21,-1.7120739812873972e-05
4,3,22,-1.6205668355548075e-05
4,3,23,-1.3862117287482361e-05
4,3,24,-9.877513198303863e-06
4,4,0,-9.030594249215658e-06
4,4,1,-8.151284365393355e-06
4,4,2,-8.080606327490559e-06
4,4,3,-9.113342679937429e-06
4,4,4,-1.1002793757170595e-05
4,4,5,-1.2798680121019817e-05
4,4,6,-1.3919068050578968e-05
4,4,7,-1.4478251409630743e-05
4,4,8,-1.552794335974905e-05
4,4,9,-1.7674170389725814e-05
4,4,10,-2.054039493948549e-05
4,4,11,-2.2463859628993417e-05
4,4,12,-2.216418548140614e-05
4,4,13,-1.9585663117681045e-05
4,4,14,-1.643750156096298e-05
4,4,15,-1.4452459072476776e-05
4,4,16,-1.436481556178382e-05
4,4,17,-1.5033796962031599e-05
4,4,18,-1.4998048103884938e-05
4,4,19,-1.3369524201271973e-05
4,4,20,-1.0854820068398928e-05
4,4,21,-8.429967190330674e-06
4,4,22,-6.817765517517986e-06
4,4,23,-5.5768432381679065e-06
4,4,24,-4.307445544350174e-06
4,5,0,-6.30657304223416e-06
4,5,1,-5.144110697734662e-06
4,5,2,-4.782106236643176e-06
4,5,3,-5.572890784350527e-06
4,5,4,-6.941898082432581e-06
4,5,5,-7.77584445584102e-06
4,5,6,-7.697639872052104e-06
4,5,7,-7.221755831507732e-06
4,5,8,-7.4650778811733195e-06
4,5,9,-8.743431950311657e-06
4,5,10,-1.0365857304487092e-05
4,5,11,-1.0922713818826949e-05
4,5,12,-9.902247269008664e-06
4,5,13,-8.074953766910283e-06
4,5,14,-7.253363242371538e-06
4,5,15,-8.444257429961021e-06
4,5,16,-1.1168250477590585e-05
4,5,17,-1.3442647791237523e-05
4,5,18,-1.3713749322151188e-05
4,5,19,-1.1744539707806808e-05
4,5,20,-8.978970110064294e-06
4,5,21,-6.808529707940727e-06
4,5,22,-5.7800913005070264e-06
4,5,23,-5.077214327671379e-06
4,5,24,-4.038868876048214e-06
4,6,0,9.368533751606412e-06
4,6,1,1.2170020689452132e-05
4,6,2,1.5266538170068692e-05
4,6,3,1.5819586302496697e-05
4,6,4,1.3726091006516515e-05
4,6,5,1.0929783619795575e-05
4,6,6,8.94217445427651e-06
4,6,7,7.504538191194741e-06
4,6,8,5.595237307888373e-06
4,6,9,3.427460003263082e-06
4,6,10,2.7235065921555043e-06
4,6,11,4.8390641405750014e-06
4,6,12,8.699108096897355e-06
4,6,13,1.1159903513722799e-05
4,6,14,9.845224314100296e-06
4,6,15,5.731395017609993e-06
4,6,16,2.578608756679125e-06
4,6,17,3.507469052379502e-06
4,6,18,7.817819060163034e-06
4,6,19,1.1395396958002451e-05
4,6,20,1.0396224710314677e-05
4,6,21,4.8477338995649596e-06
4,6,22,-1.395471358541931e-06
4,6,23,-4.177331181314829e-06
4,6,24,-2.876058115844174e-06
4,7,0,-1.1776916480035272e-05
4,7,1,-1.3017112828844875e-05
4,7,2,-1.5017329980825296e-05
4,7,3,-1.6805834906840674e-05
4,7,4,-1.7473226780139864e-05
4,7,5,-1.6395018666408837e-05
4,7,6,-1.3885040255968396e-05
4,7,7,-1.1170372203672444e-05
4,7,8,-1.0070153936510633e-05
4,7,9,-1.1616863010638169e-05
4,7,10,-1.5402587697963834e-05
4,7,11,-1.949731881470063e-05
4,7,12,-2.1946497320922257e-05
4,7,13,-2.1842970055761e-05
4,7,14,-1.9961502777673215e-05
4,7,15,-1.771074037584971e-05
4,7,16,-1.634428798631694e-05
4,7,17,-1.6177227419598762e-05
4,7,18,-1.7162449794634836e-05
4,7,19,-1.8912741875747206e-05
4,7,20,-2.0972594493059417e-05
4,7,21,-2.2244749554437784e-05
4,7,22,-2.1603052503297625e-05
4,7,23,-1.8418786801378667e-05
4,7,24,-1.3644002101813586e-05
4,8,0,-1.2938549616199602e-05
4,8,1,-1.260460902448656e-05
4,8,2,-1.2755438029745431e-05
4,8,3,-1.3540488410715752e-05
4,8,4,-1.4751225059178521e-05
4,8,5,-1.5865350337761163e-05
4,8,6,-1.6752153536890912e-05
4,8,7,-1.760241181002562e-05
4,8,8,-1.892500520685638e-05
4,8,9,-2.0710675727985258e-05
4,8,10,-2.2426850613054838e-05
4,8,11,-2.3006445407777453e-05
4,8,12,-2.190814434761025e-05
4,8,13,-1.9377250214842573e-05
4,8,14,-1.6712022863123072e-05
4,8,15,-1.5153638188629783e-05
4,8,16,-1.5306414126515638e-05
4,8,17,-1.6394337758316506e-05
4,8,18,-1.7148953151674415e-05
4,8,19,-1.6406642771645122e-05
4,8,20,-1.4209319656974294e-05
4,8,21,-1.1293562013000127e-05
4,8,22,-8.805012892528783e-06
4,8,23,-7.17280536754537e-06
4,8,24,-6.437730215897783e-06
4,9,0,1.4380297313493796e-05
4,9,1,1.579957688521595e-05
4,9,2,1.592218844038168e-05
4,9,3,1.4355879734361448e-05
4,9,4,1.2159562684234201e-05
4,9,5,1.0736924469007597e-05
4,9,6,1.0432559506300348e-05
4,9,7,1.032578035916269e-05
4,9,8,9.413456320824618e-06
4,9,9,7.94961213558079e-06
4,9,10,7.3388484591496644e-06
4,9,11,8.595858678168695e-06
4,9,12,1.0847672453619438e-05
4,9,13,1.1658708461461936e-05
4,9,14,9.099317663978434e-06
4,9,15,3.6504937312675416e-06
4,9,16,-1.937922743334858e-06
4,9,17,-4.823434194466916e-06
4,9,18,-4.3346000365155285e-06
4,9,19,-2.1854424960194863e-06
4,9,20,-5.566372443563018e-07
4,9,21,-2.6585098887639953e-08
4,9,22,6.68258074357739e-07
4,9,23,2.904088593630637e-06
4,9,24,6.297553796267668e-06
4,10,0,8.952285370674577e-07
4,10,1,8.378216502018892e-06
4,10,2,1.4590128473232115e-05
4,10,3,1.6033912678133238e-05
4,10,4,1.2690339872317666e-05
4,10,5,7.409217579773754e-06
4,10,6,3.475564568686586e-06
4,10,7,2.388916176464697e-06
4,10,8,3.584876981077477e-06
4,10,9,5.742240168420017e-06
4,10,10,8.21976513093334e-06
4,10,11,1.1041985044777029e-05
4,10,12,1.3942162639900614e-05
4,10,13,1.566052623250335e-05
4,10,14,1.4854039413021563e-05
4,10,15,1.1577088276601142e-05
4,10,16,7.78318758246668e-06
4,10,17,5.740251105393445e-06
4,10,18,5.976089318357733e-06
4,10,19,6.565763240161184e-06
4,10,20,4.965179820208139e-06
4,10,21,5.319998836397274e-07
4,10,22,-4.495980067980255e-06
4,10,23,-6.911557096976833e-06
4,10,24,-5.200451276944222e-06
4,11,0,-8.444329706051492e-06
4,11,1,-1.1032115943752522e-05
4,11,2,-1.3353462802573102e-05
4,11,3,-1.4058098801301298e-05
4,11,4,-1.33306335767271e-05
4,11,5,-1.2261165981071442e-05
4,11,6,-1.1803490012544672e-05
4,11,7,-1.2018686742166952e-05
4,11,8,-1.2448044021404005e-05
4,11,9,-1.2743453692380602e-05
4,11,10,-1.3172527199558503e-05
4,11,11,-1.4200156153086212e-05
4,11,12,-1.5950100849274672e-05
4,11,13,-1.769977490482658e-05
4,11,14,-1.8307479318695004e-05
4,11,15,-1.6866135319534072e-05
4,11,16,-1.3545704848962811e-05
4,11,17,-9.494003336769186e-06
4,11,18,-6.279005350789722e-06
4,11,19,-4.765522982867134e-06
4,11,20,-4.766498630226149e-06
4,11,21,-5.275458863012833e-06
4,11,22,-5.602113410166637e-06
4,11,23,-5.9238736310266035e-06
4,11,24,-7.181602130086244e-06
4,12,0,-1.5106956117624161e-05
4,12,1,-1.514255893900928e-05
4,12,2,-1.5295292460253083e-05
4,12,3,-1.5207005440439642e-05
4,12,4,-1.4966991772240388e-05
4,12,5,-1.4753388367762977e-05
4,12,6,-1.4840723733935005e-05
4,12,7,-1.52509450486574e-05
4,12,8,-1.6060475220662896e-05
4,12,9,-1.7138784855171208e-05
4,12,10,-1.834214953583551e-05
4,12,11,-1.914393860224013e-05
4,12,12,-1.9052135929829014e-05
4,12,13,-1.763242739008884e-05
4,12,14,-1.5139082445610708e-05
4,12,15,-1.2184179313219404e-05
4,12,16,-9.679346444963155e-06
4,12,17,-7.932916957053386e-06
4,12,18,-6.736423228519721e-06
4,12,19,-5.256302056656504e-06
4,12,20,-3.059978233335511e-06
4,12,21,-2.816218554917951e-07
4,12,22,1.967727176717395e-06
4,12,23,2.6281635691789785e-06
4,12,24,1.107847012853611e-06
4,13,0,-6.39410625514249e-06
4,13,1,-4.9372254830997425e-06
4,13,2,-2.791211212481424e-06
4,13,3,-9.022304722853476e-07
4,13,4,-8.340962636732297e-07
4,13,5,-3.289056787115559e-06
4,13,6,-7.371943457078625e-06
4,13,7,-1.1372643807715382e-05
4,13,8,-1.3952039445051278e-05
4,13,9,-1.4677997665149385e-05
4,13,10,-1.3572872980779018e-05
4,13,11,-1.0811780620044783e-05
4,13,12,-6.91486033549408e-06
4,13,13,-3.2598289949378565e-06
4,13,14,-1.623376652718522e-06
4,13,15,-2.9997513554535873e-06
4,13,16,-6.496675719021913e-06
4,13,17,-9.812658100461418e-06
4,13,18,-1.0852043101356804e-05
4,13,19,-9.293608291060055e-06
4,13,20,-6.398373345601222e-06
4,13,21,-3.682926372103237e-06
4,13,22,-1.644923506074932e-06
4,13,23,-5.7073998404849844e-08
4,13,24,1.0305021483481393e-06
4,14,0,-4.653081734413784e-06
4,14,1,-5.424987596310315e-06
4,14,2,-3.3709775009938412e-06
4,14,3,-2.3293099885831162e-06
4,14,4,-4.804274643290823e-06
4,14,5,-8.849109839042919e-06
4,14,6,-1.0457861248389258e-05
4,14,7,-7.757211852841185e-06
4,14,8,-3.4402482278382334e-06
4,14,9,-1.5481876161203844e-06
4,14,10,-3.444102223837867e-06
4,14,11,-6.1430630209078844e-06
4,14,12,-6.1122007097545704e-06
4,14,13,-3.0504193742735415e-06
4,14,14,-8.419418399747907e-07
4,14,15,-3.3023020654084557e-06
4,14,16,-1.0570565789984612e-05
4,14,17,-1.8424132413340853e-05
4,14,18,-2.2652973172807766e-05
4,14,19,-2.2277115377665928e-05
4,14,20,-2.001046330519119e-05
4,14,21,-1.8323036417937202e-05
4,14,22,-1.7384114574601036e-05
4,14,23,-1.532987317474577e-05
4,14,24,-1.192689922981948e-05
4,15,0,1.4833300939469618e-05
4,15,1,1.069624969706344e-05
4,15,2,4.077509282250478e-06
4,15,3,4.7796449476541505e-08
4,15,4,1.6844658972628114e-06
4,15,5,7.632070559463646e-06
4,15,6,1.3597853484167963e-05
4,15,7,1.605212812147273e-05
4,15,8,1.485030333207321e-05
4,15,9,1.245106717142104e-05
4,15,10,1.1037682254463827e-05
4,15,11,1.0504364969054193e-05
4,15,12,9.269770904909479e-06
4,15,13,6.536199523726609e-06
4,15,14,3.5064352339953796e-06
4,15,15,2.028983989970412e-06
4,15,16,2.401832896608331e-06
4,15,17,2.636367849984971e-06
4,15,18,3.8878893612148007e-07
4,15,19,-4.513010172851784e-06
4,15,20,-9.426081202994508e-06
4,15,21,-1.1160785036969582e-05
4,15,22,-8.81335237323991e-06
4,15,23,-4.7117252368365626e-06
4,15,24,-2.303635596058235e-06
4,16,0,3.415359943495793e-06
4,16,1,3.2776570560674993e-06
4,16,2,3.4803747525034773e-06
4,16,3,3.697406122473282e-06
4,16,4,3.638723809964411e-06
4,16,5,3.3072097880583388e-06
4,16,6,3.064761771157242e-06
4,16,7,3.0675737312163112e-06
4,16,8,3.0442471198214796e-06
4,16,9,2.3528092537173888e-06
4,16,10,7.436794437934592e-07
4,16,11,-1.3130289458625127e-06
4,16,12,-2.6743170227070316e-06
4,16,13,-2.489559291279186e-06
4,16,14,-7.739201828912015e-07
4,16,15,1.4409961775709576e-06
4,16,16,3.1018876324059557e-06
4,16,17,3.835708729883105e-06
4,16,18,4.275796882653226e-06
4,16,19,5.126226790707666e-06
4,16,20,6.421002716532999e-06
4,16,21,7.1334385465559704e-06
4,16,22,6.209789859591831e-06
4,16,23,3.42393936954213e-06
4,16,24,-2.7414535943867704e-08
4,17,0,-9.564162689741055e-06
4,17,1,-1.0713772314679271e-05
4,17,2,-1.183397534930064e-05
4,17,3,-1.2087664370952995e-05
4,17,4,-1.1702073182309141e-05
4,17,5,-1.1433164040545101e-05
4,17,6,-1.1735984550124842e-05
4,17,7,-1.234097520239888e-05
4,17,8,-1.2729382225612927e-05
4,17,9,-1.271526461323111e-05
4,17,10,-1.263352958351148e-05
4,17,11,-1.27947631077237e-05
4,17,12,-1.3023247658512415e-05
4,17,13,-1.262351169683521e-05
4,17,14,-1.105794082779735e-05
4,17,15,-8.451423865431843e-06
4,17,16,-5.614708058372164e-06
4,17,17,-3.2964533710187568e-06
4,17,18,-1.6260576168579164e-06
4,17,19,-3.872689756161143e-08
4,17,20,1.980250975480963e-06
4,17,21,4.271449160801675e-06
4,17,22,5.838134277247273e-06
4,17,23,5.615084525652891e-06
4,17,24,3.2980772291081434e-06
4,18,0,-5.403492681130697e-06
4,18,1,-7.493110774726602e-06
4,18,2,-1.0252783907849353e-05
4,18,3,-1.1503421990911744e-05
4,18,4,-1.0270629749610127e-05
4,18,5,-7.657425004480971e-06
4,18,6,-5.689654255327423e-06
4,18,7,-5.4614204559545165e-06
4,18,8,-6.22214079641008e-06
4,18,9,-6.3298608748154466e-06
4,18,10,-4.866985758164673e-06
4,18,11,-2.4655524633704556e-06
4,18,12,-4.4246603253415806e-07
4,18,13,5.236898023455952e-07
4,18,14,9.784447580024212e-07
4,18,15,1.8430297747398894e-06
4,18,16,3.3732054517918938e-06
4,18,17,4.854090911946391e-06
4,18,18,5.517637566174384e-06
4,18,19,5.3947991684260135e-06
4,18,20,5.357619848524362e-06
4,18,21,6.101576617012308e-06
4,18,22,7.3922465437184306e-06
4,18,23,8.13590901986088e-06
4,18,24,7.446064931845704e-06
4,19,0,1.9717964734939173e-05
4,19,1,1.7572042525618227e-05
4,19,2,1.595324855968356e-05
4,19,3,1.5690873277590453e-05
4,19,4,1.6753291293948547e-05
4,19,5,1.7985356215079587e-05
4,19,6,1.813667368456865e-05
4,19,7,1.643185017637258e-05
4,19,8,1.3386770356007412e-05
4,19,9,1.0258405921218624e-05
4,19,10,8.577566847441438e-06
4,19,11,8.87868055477371e-06
4,19,12,1.0789273472501539e-05
4,19,13,1.3088235772927726e-05
4,19,14,1.4951932381494816e-05
4,19,15,1.5942917814179432e-05
4,19,16,1.6181696272192805e-05
4,19,17,1.5494494044427795e-05
4,19,18,1.397555297967244e-05
4,19,19,1.2065245596602912e-05
4,19,20,1.1217412841419602e-05
4,19,21,1.2519830413464744e-05
4,19,22,1.580598319759019e-05
4,19,23,1.8688980314755514e-05
4,19,24,1.8538270597556994e-05
4,20,0,2.0917441797737754e-05
4,20,1,2.0949296898216985e-05
4,20,2,2.0618406907721488e-05
4,20,3,2.0250831755077286e-05
4,20,4,2.046742862195611e-05
4,20,5,2.1610078497123513e-05
4,20,6,2.3384997479305742e-05
4,20,7,2.4816931626865653e-05
4,20,8,2.5017373703207642e-05
4,20,9,2.396060556368416e-05
4,20,10,2.2742880321411254e-05
4,20,11,2.257756726758814e-05
4,20,12,2.3670547592594934e-05
4,20,13,2.4720801378675395e-05
4,20,14,2.407288313805455e-05
4,20,15,2.113518594167004e-05
4,20,16,1.7053215123519056e-05
4,20,17,1.3550158971252048e-05
4,20,18,1.1443953803454788e-05
4,20,19,9.94672480555665e-06
4,20,20,7.889019268065452e-06
4,20,21,5.08431937376204e-06
4,20,22,2.7602256730340335e-06
4,20,23,2.087595637701887e-06
4,20,24,2.784176351500926e-06
4,21,0,-1.2560407728155576e-06
4,21,1,-7.214055664128005e-06
4,21,2,-1.0028743229247762e-05
4,21,3,-8.235878045426455e-06
4,21,4,-2.7991026511520462e-06
4,21,5,3.3714086275001133e-06
4,21,6,7.6830495582805e-06
4,21,7,9.278106552240938e-06
4,21,8,9.21954446842269e-06
4,21,9,8.736554761789057e-06
4,21,10,8.230366518355223e-06
4,21,11,7.137366530517719e-06
4,21,12,5.44168806577696e-06
4,21,13,4.162407814719809e-06
4,21,14,5.055631678191898e-06
4,21,15,8.684456254435424e-06
4,21,16,1.3742394175094191e-05
4,21,17,1.7371120491528258e-05
4,21,18,1.7589949171852448e-05
4,21,19,1.4582990474263554e-05
4,21,20,1.0869899169674738e-05
4,21,21,8.952511547468137e-06
4,21,22,9.620894683958632e-06
4,21,23,1.1080773186582937e-05
4,21,24,1.0975023543307317e-05
4,22,0,2.9010094779895414e-06
4,22,1,5.062931589465429e-06
4,22,2,6.276432850554474e-06
4,22,3,6.403851299533165e-06
4,22,4,5.773581076142563e-06
4,22,5,4.879232279222939e-06
4,22,6,4.55491529584362e-06
4,22,7,5.455194965008425e-06
4,22,8,7.56042003749466e-06
4,22,9,9.479760947575622e-06
4,22,10,9.363664634575125e-06
4,22,11,6.301527645721521e-06
4,22,12,1.7248679135276094e-06
4,22,13,-1.5493181717509867e-06
4,22,14,-1.40967282846872e-06
4,22,15,1.4789374066909916e-06
4,22,16,4.542328950582561e-06
4,22,17,5.54738333157416e-06
4,22,18,4.901157081408789e-06
4,22,19,4.793216974852752e-06
4,22,20,6.915418250481784e-06
4,22,21,1.0284402869156543e-05
4,22,22,1.241864212729446e-05
4,22,23,1.163178815878912e-05
